,ID,Length,Coverage,# ORFs,RDS,Circular,Inc Type(s),# Replication,# Mobilization,# OriT,# Conjugation,# AMRs,# rRNAs,# Plasmid Hits
1018,k121_703170,1353,,1,0.1,no,0,0,1,0,0,0,0,1
1022,k121_813420,1350,,2,0.1,no,0,0,1,0,0,0,0,0
1025,k121_1144955,1345,,1,0.0,no,0,1,0,0,0,0,0,0
1027,k121_358997,1342,,3,1.1,no,0,0,0,0,0,0,0,1
1028,k121_1670485,1341,,1,0.0,no,0,0,1,0,0,0,0,0
1029,k121_1915508,1341,,1,2.1,no,0,0,0,0,1,0,0,1
1030,k121_2331300,1340,,1,0.1,no,0,0,0,0,0,0,0,1
1031,k121_1878549,1340,,2,2.3,no,0,0,0,0,0,0,0,0
1032,k121_1538144,1337,,1,0.0,no,0,0,1,0,0,0,0,0
1033,k121_1103768,1336,,3,16.3,no,0,0,0,0,0,0,0,1
1034,k121_502127,1335,,1,0.1,no,0,0,0,0,0,0,0,1
1035,k121_2171962,1335,,1,6.4,no,0,0,0,0,0,0,0,1
1036,k121_2577053,1335,,1,0.0,no,0,0,1,0,0,0,0,1
1037,k121_1417763,1333,,1,2.3,no,0,0,0,0,0,0,0,1
1038,k121_7520,1330,,2,0.8,no,0,0,0,0,0,0,0,1
1039,k121_1890672,1327,,1,0.6,no,0,1,0,0,0,0,0,0
1041,k121_405051,1322,,2,0.1,no,0,0,0,0,0,0,0,1
1043,k121_320717,1319,,2,0.0,no,0,0,1,0,0,0,0,0
1044,k121_1503528,1319,,2,4.9,no,0,0,0,0,0,1,0,1
1045,k121_2139149,1317,,1,1.1,no,0,0,0,0,0,0,0,0
1046,k121_760459,1316,,1,0.4,no,0,0,0,0,0,0,0,1
1050,k121_689429,1311,,1,0.1,no,0,0,0,0,0,0,0,1
1053,k121_870371,1305,,1,0.1,no,0,0,0,0,0,0,0,1
1055,k121_1423357,1299,,1,0.4,no,0,0,0,0,0,0,0,1
1056,k121_443239,1298,,1,0.1,no,0,0,0,0,0,0,0,1
1059,k121_822309,1292,,1,1.1,no,0,0,0,0,0,0,0,1
1060,k121_909317,1292,,2,0.1,no,0,1,0,0,0,0,0,0
1061,k121_1748561,1289,,2,0.1,no,0,0,0,0,0,0,0,1
1063,k121_200679,1287,,1,0.0,no,0,1,0,0,0,0,0,0
1064,k121_2124947,1286,,1,0.1,no,0,0,0,0,0,0,0,1
1065,k121_1196093,1283,,1,0.4,no,0,0,0,0,0,0,0,1
1066,k121_452403,1282,,1,0.6,no,0,0,0,0,0,0,0,1
1067,k121_1132182,1281,,1,0.0,no,0,0,1,0,0,0,0,1
1068,k121_1780064,1280,,3,0.2,no,0,0,0,0,0,0,0,1
1069,k121_547790,1278,,2,0.5,no,0,0,0,0,0,0,0,1
1070,k121_2295623,1277,,1,0.1,no,0,0,0,0,0,0,0,1
1071,k121_1489631,1277,,2,7.4,no,0,0,0,0,0,1,0,0
1072,k121_1560994,1277,,3,0.4,no,0,0,0,0,0,0,0,1
1073,k121_1899207,1275,,1,0.4,no,0,1,0,0,0,0,0,1
1074,k121_997240,1273,,1,0.0,no,0,1,0,0,0,0,0,1
1076,k121_1959945,1272,,1,0.0,no,0,1,0,0,0,0,0,0
1078,k121_1258039,1268,,2,0.1,no,0,0,1,0,0,0,0,1
1079,k121_1618167,1268,,2,1.2,no,0,0,0,0,0,0,0,1
1080,k121_541498,1267,,2,2.1,no,0,0,0,0,0,0,0,1
1081,k121_11641,1266,,1,0.0,no,0,0,1,0,0,0,0,0
1082,k121_146807,1265,,1,0.1,no,0,0,0,0,0,0,0,1
1083,k121_101843,1261,,2,1.8,no,0,0,0,0,0,0,0,0
1084,k121_822371,1259,,1,0.1,no,1,0,0,0,0,0,0,1
1085,k121_1740899,1259,,1,0.6,no,0,0,0,0,0,0,0,1
1088,k121_1885003,1257,,2,1.1,no,0,0,0,0,0,0,0,1
1089,k121_1400221,1256,,1,0.0,no,0,0,1,0,0,0,0,0
1091,k121_369556,1251,,2,0.6,no,0,0,0,0,0,0,0,1
1092,k121_704748,1251,,1,35.3,no,0,0,0,0,0,0,0,1
1094,k121_640254,1250,,1,0.0,no,0,0,1,0,0,0,0,0
1096,k121_1989579,1247,,1,1.0,no,0,0,0,0,0,0,0,0
1097,k121_1733278,1245,,1,0.1,no,0,0,0,0,0,0,0,1
1098,k121_921682,1245,,2,0.0,no,0,1,0,0,0,0,0,0
1100,k121_1903028,1241,,1,0.4,no,0,0,0,0,0,0,0,1
1101,k121_2509894,1234,,1,0.1,no,0,0,0,0,0,0,0,1
1102,k121_463506,1232,,2,0.0,no,0,0,1,0,0,0,0,0
1103,k121_2579865,1231,,2,0.2,no,0,0,0,0,0,0,0,1
1104,k121_218475,1230,,1,0.0,no,0,1,0,0,0,0,0,0
1105,k121_1701471,1228,,1,0.4,no,0,0,0,0,0,0,0,1
1106,k121_1865619,1227,,1,0.4,no,0,0,0,0,0,0,0,1
1107,k121_1980617,1223,,3,2.5,no,0,0,0,0,0,0,0,1
1108,k121_1272502,1221,,2,1.0,no,0,0,0,0,0,1,0,0
1110,k121_946866,1218,,1,0.1,no,0,0,0,0,0,0,0,1
1112,k121_2417560,1217,,2,0.8,no,0,0,0,0,0,0,0,1
1114,k121_2196036,1208,,3,1.7,no,0,0,0,0,0,0,0,1
1116,k121_70296,1205,,1,0.0,no,0,1,0,0,0,0,0,0
1118,k121_1531762,1202,,1,0.0,no,0,1,0,0,0,0,0,0
1119,k121_992277,1199,,1,3.5,no,0,0,0,0,0,0,0,1
1120,k121_1810589,1196,,1,0.4,no,0,0,0,0,0,0,0,1
1121,k121_2602802,1195,,1,1.9,no,1,0,0,0,0,0,0,1
1122,k121_999798,1194,,1,0.1,no,0,0,0,0,0,0,0,1
1125,k121_1727992,1190,,2,0.4,no,0,0,0,0,0,0,0,1
1126,k121_1929454,1188,,2,0.5,no,0,0,0,0,0,0,0,1
1127,k121_1933144,1187,,1,21.9,no,0,0,0,0,0,0,0,0
1128,k121_713983,1184,,1,0.6,no,0,0,0,0,0,0,0,1
1129,k121_259707,1183,,1,0.0,no,0,0,1,0,1,0,0,0
1130,k121_1881392,1182,,1,0.1,no,0,0,0,0,0,0,0,1
1131,k121_160660,1182,,2,0.0,no,0,0,1,0,0,0,0,0
1132,k121_2042713,1178,,1,4.3,no,0,0,0,0,0,0,0,1
1133,k121_771399,1178,,1,0.0,no,0,1,0,0,0,0,0,1
1134,k121_1869501,1177,,3,2.3,no,0,0,0,0,0,0,0,1
1135,k121_2340076,1177,,2,0.0,no,0,1,0,0,0,0,0,0
1136,k121_1586822,1175,,2,9.2,no,0,0,0,0,0,0,0,0
1137,k121_1037985,1175,,1,1.8,no,0,0,0,0,0,0,0,0
1143,k121_1920497,1162,,1,0.1,no,0,0,0,0,0,0,0,1
1144,k121_2384573,1162,,2,3.6,no,0,0,0,0,0,0,0,0
1146,k121_2393041,1159,,1,1.4,no,0,0,0,0,0,0,0,1
1148,k121_181363,1153,,1,0.9,no,0,0,1,0,0,0,0,1
1149,k121_421502,1153,,1,0.0,no,1,0,0,0,0,0,0,0
1150,k121_1604187,1152,,1,0.0,no,0,1,0,0,0,0,0,0
1152,k121_1183428,1151,,3,5.9,no,0,0,0,0,0,0,0,0
1153,k121_1730574,1148,,1,1.4,no,0,0,0,0,0,0,0,1
1155,k121_671092,1147,,1,0.0,no,0,0,1,0,0,0,0,0
1156,k121_2137603,1145,,1,5.2,no,0,0,0,0,0,0,0,1
1160,k121_848259,1143,,1,3.5,no,0,0,0,0,0,0,0,0
1161,k121_360240,1141,,1,0.1,no,0,0,0,0,0,0,0,1
1162,k121_2139222,1141,,2,3.3,no,0,0,0,0,0,0,0,0
1164,k121_2225483,1138,,3,6.1,no,0,0,0,0,0,0,0,0
1165,k121_927033,1138,,1,-1.3,no,0,0,1,0,0,0,0,1
1166,k121_545077,1138,,1,0.2,no,0,0,0,0,0,0,0,1
1167,k121_2191382,1137,,2,0.3,no,0,0,0,0,0,0,0,1
1170,k121_1571064,1134,,2,0.2,no,0,0,0,0,0,0,0,1
1171,k121_2321581,1133,,2,2.3,no,0,0,0,0,0,0,0,1
1172,k121_2421890,1132,,2,0.6,no,0,0,0,0,0,0,0,1
1173,k121_559419,1130,,1,0.0,no,0,0,1,0,0,0,0,0
1174,k121_2023401,1130,,1,5.7,no,0,0,0,0,0,0,0,1
1175,k121_2456954,1128,,1,0.0,no,0,1,0,0,0,0,0,0
1178,k121_106701,1123,,1,0.8,no,0,0,0,0,0,0,0,0
1179,k121_657072,1122,,1,0.9,no,0,0,0,0,0,0,0,1
1180,k121_801644,1121,,1,3.8,no,0,1,0,0,0,0,0,1
1182,k121_2022449,1116,,2,0.2,no,0,0,0,0,0,0,0,1
1183,k121_216528,1115,,1,0.6,no,0,1,0,0,0,0,0,1
1186,k121_554005,1114,,1,0.0,no,0,1,0,0,0,0,0,0
1188,k121_2037656,1112,,2,1.8,no,0,0,0,0,0,0,0,0
1190,k121_2505081,1107,,1,0.1,no,0,0,0,0,0,0,0,1
1191,k121_1746412,1105,,1,1.9,no,0,0,0,0,0,0,0,0
1192,k121_1929068,1104,,1,2.4,no,0,0,0,0,0,0,0,0
1193,k121_312785,1104,,1,0.0,no,0,0,1,0,0,0,0,0
1194,k121_1368572,1103,,1,0.1,no,0,0,0,0,0,0,0,1
1196,k121_2293177,1099,,2,1.8,no,0,0,0,0,0,0,0,1
1197,k121_405824,1094,,1,0.1,no,0,0,0,0,0,0,0,1
1198,k121_1353795,1094,,1,5.0,no,0,0,0,0,0,0,0,1
1199,k121_2463114,1093,,1,0.4,no,0,0,0,0,0,0,0,1
1202,k121_924235,1087,,1,-0.2,no,0,0,1,0,0,0,0,0
1203,k121_924781,1087,,3,0.1,no,0,0,0,0,0,0,0,1
1204,k121_207411,1087,,1,0.6,no,0,0,0,0,0,0,0,1
1206,k121_913318,1087,,2,7.8,no,0,0,0,0,0,2,0,1
1207,k121_294409,1086,,1,0.1,no,0,0,0,0,0,0,0,1
1210,k121_2172218,1080,,1,0.0,no,1,0,0,0,0,0,0,0
1211,k121_1624160,1078,,2,0.5,no,0,0,0,0,0,0,0,1
1212,k121_1326599,1076,,2,0.8,no,0,0,0,0,0,0,0,1
1213,k121_618675,1075,,1,0.1,no,0,0,0,0,0,0,0,1
1215,k121_2187595,1072,,1,4.2,no,0,0,0,0,0,0,0,1
1217,k121_635814,1071,,1,0.1,no,0,0,0,0,0,0,0,1
1218,k121_2374018,1071,,1,0.1,no,0,0,0,0,0,0,0,1
1219,k121_1301061,1071,,1,0.0,no,0,1,0,0,0,0,0,0
1220,k121_2151500,1069,,1,4.3,no,0,0,0,0,0,0,0,1
1221,k121_1779955,1068,,1,1.4,no,0,0,0,0,0,0,0,1
1222,k121_2272097,1067,,2,1.9,no,0,0,0,0,0,0,0,1
1224,k121_2301462,1066,,1,0.1,no,0,0,0,0,0,0,0,1
1225,k121_543598,1066,,2,1.8,no,0,0,0,0,0,0,0,1
1227,k121_708991,1064,,1,0.4,no,0,0,0,0,0,0,0,1
1228,k121_700123,1063,,1,0.6,no,0,0,0,0,0,0,0,1
1229,k121_2139397,1063,,1,7.4,no,0,0,0,0,0,0,0,1
1231,k121_7731,1060,,1,0.6,no,0,0,0,0,0,0,0,1
1232,k121_1618270,1059,,2,0.4,no,0,0,0,0,0,0,0,1
1233,k121_2507318,1058,,1,0.6,no,0,0,0,0,0,0,0,1
1234,k121_1999190,1057,,1,0.1,no,0,0,0,0,0,0,0,1
1236,k121_756167,1055,,2,1.0,no,0,0,0,0,0,0,0,1
1237,k121_2330976,1055,,2,1.8,no,0,0,0,0,0,0,0,1
1239,k121_846067,1055,,1,0.0,no,0,0,1,0,0,0,0,0
1240,k121_131117,1053,,1,0.0,no,0,0,1,0,0,0,0,0
1241,k121_604655,1051,,1,0.0,no,0,0,1,0,0,0,0,0
1243,k121_1587016,1050,,1,0.0,no,0,0,1,0,0,0,0,0
1244,k121_455208,1050,,1,0.4,no,0,0,0,0,0,0,0,1
1245,k121_1816641,1049,,1,0.2,no,0,0,0,0,0,0,0,1
1246,k121_535601,1047,,1,8.5,no,0,0,0,0,0,0,0,1
1247,k121_809967,1047,,2,0.8,no,0,0,0,0,0,0,0,0
1248,k121_1016065,1046,,2,0.2,no,0,0,0,0,0,0,0,1
1249,k121_1968330,1044,,1,0.1,no,0,0,0,0,0,0,0,1
1251,k121_994624,1044,,2,6.2,no,0,0,0,0,0,0,0,1
1252,k121_1667903,1043,,2,1.0,no,0,0,0,0,0,0,0,1
1253,k121_2247522,1043,,1,0.6,no,0,0,0,0,0,0,0,1
1255,k121_1824795,1042,,1,0.0,no,0,0,1,0,0,0,0,0
1256,k121_1220447,1040,,1,0.1,no,0,0,0,0,0,0,0,1
1257,k121_2503587,1039,,2,1.5,no,0,0,0,0,0,0,0,1
1258,k121_1498542,1039,,1,0.1,no,0,0,0,0,0,0,0,1
1259,k121_1855545,1036,,1,0.4,no,0,0,0,0,0,1,0,1
1260,k121_2610824,1036,,1,0.0,yes,0,0,0,0,0,0,0,1
1262,k121_2239929,1034,,2,0.1,no,0,0,0,0,0,0,0,1
1266,k121_1205764,1030,,1,0.0,no,0,0,1,0,0,0,0,0
1267,k121_2181213,1029,,1,6.1,no,0,0,0,0,0,0,0,1
1269,k121_2312509,1029,,1,0.1,no,0,0,0,0,0,0,0,1
1270,k121_1777703,1027,,1,0.0,no,0,0,1,0,0,0,0,0
1271,k121_1073525,1025,,1,0.1,no,0,0,0,0,0,0,0,1
1272,k121_230991,1023,,2,0.6,no,0,0,0,0,0,0,0,1
1273,k121_83433,1023,,2,0.9,no,0,0,0,0,0,0,0,1
1274,k121_30890,1023,,1,0.1,no,0,0,0,0,0,0,0,1
1275,k121_1776068,1021,,1,0.0,no,0,1,0,0,0,0,0,0
1276,k121_1888984,1021,,2,0.9,no,0,0,0,0,0,0,0,1
1278,k121_742609,1020,,2,0.1,no,0,0,0,0,0,0,0,1
1279,k121_359534,1020,,1,0.4,no,0,0,0,0,0,0,0,1
1280,k121_177366,1018,,2,0.8,no,0,0,0,0,0,0,0,0
1281,k121_2503239,1015,,1,0.1,no,0,0,0,0,0,0,0,1
1283,k121_2407003,1014,,1,0.1,no,0,0,0,0,0,0,0,1
1284,k121_1105208,1014,,1,0.1,no,0,0,0,0,0,0,0,1
1287,k121_2567288,1011,,1,0.1,no,0,0,0,0,0,0,0,1
1288,k121_654069,1010,,1,0.0,no,0,0,1,0,0,0,0,0
1290,k121_1156168,1007,,1,8.1,no,0,0,0,0,0,0,0,0
1291,k121_800664,1007,,1,0.6,no,0,0,0,0,0,0,0,1
1293,k121_669023,1004,,2,2.8,no,0,0,0,0,0,0,0,0
1296,k121_1557877,1002,,1,0.1,no,0,0,0,0,0,0,0,1
1297,k121_387845,1002,,1,0.0,no,0,1,0,0,0,0,0,1
1298,k121_967634,1001,,2,0.2,no,0,0,0,0,0,0,0,1
1299,k121_1886969,1000,,2,13.9,no,0,0,0,0,0,0,0,1
